,OrderID,OrderPrice,Amount_Charged,GiftBox,Preferences,Rating
578,171889057,30,48.0,"5032,1859,4693","I’m more of a tea person 🍵$$$Any specialty tea is good for me 🍵$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  Healthy Sweet Treats 🍯 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  $$$ $$$Have kid/s Girl- 1 year, girl- 6 year$$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Have kid/s Other things that interest you☝️$$$<div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex='0' size='23' style='padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;' type='text' data-start value='' data-end placeholder='SF Giants, Taylor Swift' onkeyup='multiselectTypeEvent(this)' onblur='updateValueDOM(this)' /></div><div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex=""-1"" size=""23"" style=""padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;"" type=""text"" data-start="""" value="" years old$$$Send 👍",0
579,171889045,30,48.0,"3077,2240","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Have kid/s Other things that interest you☝️$$$<div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex='0' size='23' style='padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;' type='text' data-start value='' data-end placeholder='SF Giants, Taylor Swift' onkeyup='multiselectTypeEvent(this)' onblur='updateValueDOM(this)' /></div><div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex=""-1"" size=""23"" style=""padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;"" type=""text"" data-start="""" value="" years old$$$Send 👍",0
580,171889033,30,48.0,"3631,3186,4700,4443","I don’t drink coffee or tea 🤭$$$ Healthy Sweet Treats 🍯 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ $$$ $$$Have kid/s boy 1 years old$$$Send 👍$$$$$$Have kid/s Other things that interest you☝️$$$<div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex='0' size='23' style='padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;' type='text' data-start value='' data-end placeholder='SF Giants, Taylor Swift' onkeyup='multiselectTypeEvent(this)' onblur='updateValueDOM(this)' /></div><div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex=""-1"" size=""23"" style=""padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;"" type=""text"" data-start="""" value="" years old$$$Send 👍",0
581,171888954,100,104.0,"4038,3823,424,4312","I don’t drink coffee or tea 🤭$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$ $$$Send 👍$$$ I have a thing for classic pens 🖋 $$$ $$$Send 👍",0
582,171888949,30,33.0,"2594,3008","I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Healthy Sweet Treats 🍯 $$$ $$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$Send 👍$$$ 📸 I enjoy capturing pictures &amp; videos $$$  $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  $$$  🐶 I have a pet dog $$$ $$$Have kid/s Twin 6yo sons years old$$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$  $$$ $$$Have kid/s SF Giants years old$$$Send 👍",0
583,171888947,30,33.0,"4831,4700","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  Healthy Sweet Treats 🍯 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 🎧 Can’t live without my Music $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$ $$$Send 👍$$$Oh yeah! 🤘",0
584,171888938,40,46.5,"4825,2352,3677",I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍,0
585,171888929,30,33.0,"2506,3677","I don’t drink coffee or tea 🤭$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$ $$$Send 👍$$$$$$Send 👍",0
586,171888920,30,34.0,"2594,1002","I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
587,171888900,75,79.0,"4228,5061,4729","I don’t drink coffee or tea 🤭$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 🐶 I have a pet dog $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
588,171888886,50,54.0,"4825,5061,1002","I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$I like everything 👍$$$ 📸 I enjoy capturing pictures &amp; videos $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$  $$$ $$$Have kid/s cats, cooking, 49ers years old$$$Send 👍",0
589,171888813,65,76.0,"5007,2088,4312","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📸 I enjoy capturing pictures &amp; videos $$$  $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  $$$ $$$Have kid/s Girl - 8 years old, Girl 6 years old, Girl 4 years old$$$ I love being outdoors 🚶‍♀️ $$$  $$$ ",0
590,171888764,50,56.0,"4254,2352,4862","I don’t drink coffee or tea 🤭$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$I like everything 👍$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$ $$$Send 👍$$$ $$$ $$$Have kid/s One last thing ☝️$$$<div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex='0' size='24' style='padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;' type='text' data-start value='' data-end placeholder=' SF Giants, Taylor Swift' onkeyup='multiselectTypeEvent(this)' onblur='updateValueDOM(this)'/></div><div style=""display:inline-block"" class=""multiselect-button-active"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex=""-1"" size=""24"" style=""padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;"" type=""text"" data-start="""" value=""Chicago Bears, Football, Beer years old$$$Send 👍",0
591,171888757,100,104.0,"3186,4040,4229","I don’t drink coffee or tea!$$$ Chocolates, Candies and baked treats $$$  I do NOT have any allergies or dietary restrictions $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila)$$$ $$$  Smart home gadgets are so cool. I love them. $$$ $$$Send 👍$$$ $$$  I have a thing for classic pens $$$ $$$Have kid/s One last thing!$$$<div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of (sports teams)<input tabindex='0' size='14' style='padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;' type='text' data-start value='' data-end placeholder=' Orlando Magic' onkeyup='multiselectTypeEvent(this)' onblur='updateValueDOM(this)' /></div><div style=""display:inline-block"" class=""multiselect-button-active"">I'm a fan of (sports teams)<input tabindex=""-1"" size=""14"" style=""padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;"" type=""text"" data-start="""" value=""Denver broncos years old$$$Send 👍",0
592,171888751,30,48.0,"4277,3677","I don’t drink coffee or tea 🤭$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ 📸 I enjoy capturing pictures &amp; videos $$$  $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ $$$ $$$Have kid/s Seattle Seahawks, StarWars years old$$$Send 👍",0
593,171888736,40,43.0,"1002,3823","I don’t drink coffee or tea 🤭$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$I like everything 👍$$$ 📸 I enjoy capturing pictures &amp; videos $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🐶 I have a pet dog $$$ $$$ I love being outdoors 🚶‍♀️ $$$ ",0
594,171888690,75,81.5,"5007,4132,4729","I don’t drink coffee or tea 🤭$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ 📸 I enjoy capturing pictures &amp; videos $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$$$$Send 👍",0
595,171888616,40,,"1859,5061","I’m more of a tea person 🍵$$$Any specialty tea is good for me 🍵$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$  $$$ $$$Have kid/s golf years old$$$Send 👍",0
596,171888596,75,90.0,"1985,4444,4229","I’m more of a tea person 🍵$$$I prefer herbal/de-caffeinated teas✌$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ $$$  🐶 I have a pet dog $$$ $$$Have kid/s boy/7, boy/13 years old$$$Send 👍$$$ I have a thing for classic pens 🖋 $$$  $$$ $$$Have kid/s romance novels and musicals years old$$$Send 👍",0
597,171888573,50,56.5,"3184,2506","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📸 I enjoy capturing pictures &amp; videos $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$ $$$Send 👍$$$$$$Send 👍",0
598,171888551,50,54.0,"5061,3677,4729",I don’t drink coffee or tea 🤭$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍,0
599,171888293,50,54.0,"4959,3677,4040",I don’t drink coffee or tea 🤭$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  $$$ $$$Have kid/s girls 2 - 10 years$$$Send 👍$$$ $$$ $$$Have kid/s Cowboys years old$$$Send 👍,0
600,171888174,30,48.0,"4444,4254","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  $$$ $$$Have kid/s Girl - 13, girl 16, boy - 20 years old$$$Send 👍$$$ $$$ $$$Have kid/s Star Wars years old$$$Send 👍",0
601,171888045,50,54.0,"4108,5061","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Healthy Sweet Treats 🍯 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 📸 I enjoy capturing pictures &amp; videos $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ $$$ $$$Have kid/s Selena the Spanish singer:) years old$$$Send 👍",0
602,171888007,50,54.0,"4620,4312,4862","I don’t drink coffee or tea 🤭$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📸 I enjoy capturing pictures &amp; videos $$$  $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$  $$$ $$$Have kid/s Vikings and Lakers fan years old$$$Send 👍",0
603,171887737,50,54.0,"1859,4722,3677","I’m more of a tea person 🍵$$$Any specialty tea is good for me 🍵$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
604,171887546,50,54.0,"3823,1002,2825","I'm a coffee person ☕️$$$I love to make pour over/specialty coffees from coffee beans 🙋‍♀️☕️$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ $$$ $$$Have kid/s Rams years old$$$Send 👍",0
605,171887038,50,54.0,"4825,5061,5089","I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$I like everything 👍$$$ $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$$$$Send 👍",0
606,171886958,40,43.0,"2594,5089,1002","I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 📸 I enjoy capturing pictures &amp; videos $$$  $$$ $$$Have kid/s Girl 34 Boy 30 years old$$$Send 👍$$$ I have a thing for classic pens 🖋 $$$ $$$Send 👍",0
607,171886957,40,43.0,"4722,1002","I don’t drink coffee or tea 🤭$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ I have a thing for classic pens 🖋 $$$  I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
608,171886700,50,68.0,"2594,4444,1002","I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
609,171886675,50,54.0,"2825,4443,3677","I'm a coffee person ☕️$$$I love to make pour over/specialty coffees from coffee beans 🙋‍♀️☕️$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ I have a thing for classic pens 🖋 $$$ $$$Send 👍",0
610,171886425,100,106.0,"1859,3184,3677,4921","I’m more of a tea person 🍵$$$Any specialty tea is good for me 🍵$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📸 I enjoy capturing pictures &amp; videos $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$$$$Send 👍",0
611,171886417,150,156.0,"5007,1205,4700","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ 📸 I enjoy capturing pictures &amp; videos $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  $$$ $$$Have kid/s 6 years old$$$Send 👍$$$ I have a thing for classic pens 🖋 $$$ $$$Send 👍",0
612,171885987,30,34.0,"1985,1002","I’m more of a tea person 🍵$$$I prefer herbal/de-caffeinated teas✌$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$$$$Send 👍",0
613,171885908,30,38.0,"2996,4825","I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Healthy Sweet Treats 🍯 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  $$$  🐶 I have a pet dog $$$ $$$Have kid/s Girl-5, girl-2 years old$$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
614,171885079,30,36.0,"2825,2996","I'm a coffee person ☕️$$$I love to make pour over/specialty coffees from coffee beans 🙋‍♀️☕️$$$ Healthy Sweet Treats 🍯 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ 📸 I enjoy capturing pictures &amp; videos $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$ I have a thing for classic pens 🖋 $$$ $$$Send 👍",0
615,171884372,50,63.0,"4700,3186","I don’t drink coffee or tea 🤭$$$ Healthy Sweet Treats 🍯 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$ $$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
616,171883805,40,43.0,"4722,5089","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  $$$  🐶 I have a pet dog $$$ $$$Have kid/s Boys 3 and 5 years old$$$",0
617,171883077,150,154.0,"245,3663,5061,2996","I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Healthy Sweet Treats 🍯 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 🐶 I have a pet dog $$$ $$$Send 👍$$$$$$Have kid/s Other things that interest you☝️$$$<div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex='0' size='23' style='padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;' type='text' data-start value='' data-end placeholder='SF Giants, Taylor Swift' onkeyup='multiselectTypeEvent(this)' onblur='updateValueDOM(this)' /></div><div style=""display:inline-block"" class=""multiselect-button-nonactive"">I'm a fan of 🕺 (sports teams, sports, artists, books, celebrities etc)<input tabindex=""-1"" size=""23"" style=""padding-left:2px;border: 1px solid darkgrey;margin-left: 10px;"" type=""text"" data-start="""" value="" years old$$$Send 👍",0
618,171883070,50,54.0,"3186,1002","I don’t drink coffee or tea 🤭$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ Vegan $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$Oh yeah! 🤘",0
619,171882694,100,115.0,"3186,3073,3641","I don’t drink coffee or tea 🤭$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📸 I enjoy capturing pictures &amp; videos $$$  🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  $$$  🐶 I have a pet dog $$$ $$$Have kid/s Girl 21, Boy 13, Girl 11 years old$$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
620,171878239,50,56.0,"2996,4865","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Healthy Sweet Treats 🍯 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$I like everything 👍$$$ 🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$ I have a thing for classic pens 🖋 $$$  I love being outdoors 🚶‍♀️ $$$  $$$ $$$Have kid/s LA Dodgers years old$$$Send 👍",0
621,171869731,40,46.5,"2825,4228","I'm a coffee person ☕️$$$I love to make pour over/specialty coffees from coffee beans 🙋‍♀️☕️$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$I like everything 👍$$$ 📸 I enjoy capturing pictures &amp; videos $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$$$$Send 👍",0
622,171869415,50,56.5,"4108,5061",I don’t drink coffee or tea 🤭$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$  I do NOT have any allergies or dietary restrictions 👍 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 📸 I enjoy capturing pictures &amp; videos $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$ I have a thing for classic pens 🖋 $$$  I love being outdoors 🚶‍♀️ $$$ $$$Send 👍,0
623,171853303,50,54.0,"5032,4693","I don’t drink coffee or tea 🤭$$$ Healthy Sweet Treats 🍯 $$$ $$$Send 👍$$$I do not drink alcohol ☝️$$$ 🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$No, I like tried & tested stuff 👆",0
624,171853302,50,54.0,"2594,3677,3823",I'm a coffee person ☕️$$$I like to brew regular ground coffee ☕️$$$ Savories and non-sweet snacks 🥓 🥕🥨 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 📸 I enjoy capturing pictures &amp; videos $$$  🎧 Can’t live without my Music $$$  📱🏡 Smart home gadgets are so cool. I love them. $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$Oh yeah! 🤘,0
625,171851213,50,54.0,"4444,4040","I don’t drink coffee or tea 🤭$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ Vegan $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ 📱🏡 Smart home gadgets are so cool. I love them. $$$  🐶 I have a pet dog $$$ $$$Send 👍$$$Oh yeah! 🤘",0
626,171889514,75,78.0,"4729,4831,4271,4700","I don’t drink coffee or tea 🤭$$$ Healthy Sweet Treats 🍯 $$$ $$$Send 👍$$$Hard liquor (for example -- Whiskey, Bourbon, Rum, Tequila) 🥃$$$ $$$  🐶 I have a pet dog $$$ $$$Have kid/s Girl/12, Girl/9, Boy/2 years old$$$Send 👍$$$ I have a thing for classic pens 🖋 $$$  I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
627,171889449,50,62.0,"4865,5043,2241","I'm a coffee person ☕️$$$I like coffee but I don’t like to brew 😋$$$ Chocolates, Candies and baked treats 🍫 🍪 🍩 $$$ $$$Send 👍$$$Red or White Wine 🍷🍾 (and similar drinks)$$$ 🧘‍♀️🕯💆‍♀️🤸‍♂️I’m into health, wellness &amp; body care $$$  $$$ $$$Have kid/s Boy 8 and boy 10 years old$$$Send 👍$$$ I love being outdoors 🚶‍♀️ $$$ $$$Send 👍",0
